T10,06:31,area_1,A11,1
T10,06:31,area_1,A12,1
T10,06:31,area_1,A13,1
T10,06:31,area_1,A14,1
T10,06:31,area_1,A15,1
T10,06:31,area_1,A16,1
T10,06:31,area_1,A17,1
T10,06:31,area_1,A18,1
