06:30:30,B11
06:30:30,B12
06:30:30,B13
06:30:30,B14
06:30:30,B15
06:30:30,B16
06:30:30,B17
06:30:30,B18
06:30:30,C11
06:30:30,C12
06:30:30,C13
06:30:30,C14
06:30:30,C15
06:30:30,C16
06:30:30,C17
06:30:30,C18
06:30:30,D11
06:30:30,D12
06:30:30,D13
06:30:30,D14
06:30:30,D15
06:30:30,D16
06:30:30,D17
06:30:30,D18
