T10,06:30:30,area_1,A11,1
T10,06:30:30,area_1,A12,1
T10,06:30:30,area_1,A13,1
T10,06:30:30,area_1,A14,1
T10,06:30:30,area_1,A15,1
T10,06:30:30,area_1,A16,1
T10,06:30:30,area_1,A17,1
T10,06:30:30,area_1,A18,1
T10,06:30:30,area_1,A21,1
T10,06:30:30,area_1,A22,1
T10,06:30:30,area_1,A23,1
T10,06:30:30,area_1,A24,1
T10,06:30:30,area_1,A25,1
T10,06:30:30,area_1,A26,1
T10,06:30:30,area_1,A27,1
T10,06:30:30,area_1,A28,1
